Frame,Median Fitness,Mean Fitness,Maximum Fitness,Median Age,Median Health,Population
1488,176.4031,2067.2444,11426.149,392,0.45000792,26
1489,167.02812,2057.4963,11426.149,393,0.42500794,26
1490,157.60313,2044.8536,11426.149,394,0.40000796,26
1491,148.12816,2073.2517,11426.149,395,0.375008,26
1492,257.40317,2082.7017,11426.149,396,0.65000796,26
1493,248.12817,2084.6938,11426.149,397,0.625008,26
1494,238.80319,2077.7686,11426.149,398,0.600008,26
1495,229.4282,2077.5093,11426.149,399,0.57500803,26
1496,220.00322,2076.905,11426.149,400,0.55000806,26
1497,210.52824,2087.53,11426.149,401,0.5250081,26
1498,201.00327,2013.9117,11426.149,402,0.5000081,27
1499,191.42828,2021.0924,11426.149,403,0.47500813,27
1500,181.8033,2011.9639,11426.149,404,0.45000815,27
1501,172.12831,1964.2189,11426.149,405,0.42500818,27
1502,258.05783,1900.6614,11426.149,374,0.6899942,28
1503,249.37283,1871.0693,11426.149,375,0.66499424,28
1504,297.03784,1867.1729,11426.149,376,0.78999424,28
1505,288.40283,1854.9451,11426.149,377,0.76499426,28
1506,336.41785,1866.1205,11426.149,378,0.88999426,28
1507,327.83282,1828.532,11426.149,379,0.8649943,28
1508,319.19785,1818.8876,11426.149,380,0.8399943,28
1509,763.1825,1719.391,11426.149,318,2.399945,30
1510,757.6073,1734.8535,11426.149,319,2.3749444,30
1511,751.98206,1656.4381,11426.149,320,2.3499439,31
1512,746.3068,1656.0776,11426.149,321,2.3249433,31
1513,740.58154,1647.132,11426.149,322,2.2999427,31
1514,1238.5869,1698.5905,11426.149,318,3.8949275,30
1515,1282.3567,1698.2081,11426.149,319,4.019927,30
1516,1278.3765,1696.649,11426.149,320,3.9949265,30
1517,766.0806,1812.1761,11426.149,326,2.3499405,28
1518,760.2554,1746.3853,11426.149,327,2.32494,29
1519,1314.5857,1697.1799,11426.149,323,4.069925,30
1520,1310.5554,1693.9628,11426.149,324,4.0449243,30
1521,1306.4752,1712.1008,11426.149,325,4.0199237,30
1522,1302.345,1717.1537,11426.149,326,3.994923,30
1523,1298.1647,1651.083,11426.149,327,3.9699225,31
1524,1293.9344,1655.3064,11426.149,328,3.944922,31
1525,1289.6542,1658.1544,11426.149,329,3.9199214,31
1526,1285.3239,1653.2758,11426.149,330,3.8949208,31
1527,1280.9436,1653.6697,11426.149,331,3.8699203,31
1528,1326.3134,1643.213,11426.149,332,3.9949198,31
1529,1321.9832,1703.1089,11426.149,333,3.9699192,30
1530,1317.6028,1696.2562,11426.149,334,3.9449186,30
1531,679.9771,1742.711,11426.149,340,1.9999326,29
1532,724.6019,1742.489,11426.149,341,2.1249323,29
1533,718.17664,1733.2332,11426.149,342,2.0999317,29
1534,711.70135,1734.5303,11426.149,343,2.0749311,29
1535,756.7761,1738.69,11426.149,344,2.1999307,29
1536,750.3509,1740.7974,11426.149,345,2.17493,29
1537,1336.6909,1684.5332,11426.149,341,3.9199147,30
1538,1332.0607,1687.6703,11426.149,342,3.8949142,30
1539,1327.3804,1630.9681,11426.149,343,3.8699136,31
1540,1322.65,1619.8263,11426.149,344,3.844913,31
1541,1369.6199,1614.5958,11426.149,345,3.9699125,31
1542,1364.9396,1626.4589,11426.149,346,3.944912,31
1543,546.09216,1589.8813,11426.149,334,1.6350064,32
1544,539.3522,1584.1445,11426.149,335,1.6100065,32
1545,532.5622,1573.155,11426.149,336,1.5850065,32
1546,576.27216,1569.0469,11426.149,337,1.7100065,32
1547,1340.7881,1620.8318,11426.149,351,3.819909,31
1548,1388.6078,1620.3505,11426.149,352,3.9449086,31
1549,1436.6776,1610.6787,11426.149,353,4.069908,31
1550,1431.8973,1596.9788,11426.149,354,4.0449076,31
1551,1427.067,1563.7218,11426.149,355,4.019907,31
1552,586.5323,1518.1469,11426.149,343,1.7100066,32
1553,579.6423,1507.4803,11426.149,344,1.6850066,32
1554,572.7023,1512.4016,11426.149,345,1.6600066,32
1555,617.6123,1470.7249,11426.149,346,1.7850066,33
1556,610.7223,1478.2103,11426.149,347,1.7600067,33
1557,655.9823,1476.3317,11426.149,348,1.8850067,33
1558,649.14233,1470.3671,11426.149,349,1.8600067,33
1559,694.7523,1471.7344,11426.149,350,1.9850067,33
1560,740.61224,1455.2777,11426.149,351,2.1100063,33
1561,733.922,1450.598,11426.149,352,2.0850058,33
1562,175.49615,1488.5681,11426.149,300,0.58498716,32
1563,168.55614,1477.9159,11426.149,301,0.5599872,32
1564,161.56613,1477.2197,11426.149,302,0.5349872,32
1565,199.97612,1477.7623,11426.149,303,0.6599872,32
1566,193.03612,1468.986,11426.149,304,0.63498724,32
1567,186.04611,1461.852,11426.149,305,0.60998726,32
1568,179.0061,1499.7609,11426.149,306,0.5849873,31
1569,394.57083,1455.3505,11426.149,211,1.8700039,32
1570,422.9408,1448.307,11426.149,212,1.9950038,32
1571,451.5608,1463.7607,11426.149,213,2.1200037,32
1572,448.33066,1475.0017,11426.149,214,2.0950031,32
1573,445.05054,1479.926,11426.149,215,2.0700026,32
1574,441.72043,1482.7937,11426.149,216,2.045002,32
1575,438.3403,1475.1064,11426.149,217,2.0200014,32
1576,434.91022,1462.2197,11426.149,218,1.995001,32
1577,431.4302,1382.3442,11426.149,219,1.970001,33
1578,427.9002,1365.8506,11426.149,220,1.945001,33
1579,457.47015,1361.937,11426.149,221,2.0700006,33
1580,453.99002,1358.7148,11426.149,222,2.045,33
1581,450.4599,1356.6923,11426.149,223,2.0199995,33
1582,446.87982,1352.4899,11426.149,224,1.9949992,33
1583,476.99982,1345.7112,11426.149,225,2.1199992,33
1584,473.4697,1350.7559,11426.149,226,2.0949986,33
1585,469.88956,1341.5762,11426.149,227,2.069998,33
1586,466.25943,1335.1143,11426.149,228,2.0449975,33
1587,462.57928,1330.2666,11426.149,229,2.019997,33
1588,458.8492,1330.6364,11426.149,230,1.9949965,33
1589,455.0692,1327.4246,11426.149,231,1.9699966,33
1590,451.2392,1345.0996,11426.149,232,1.9449966,33
1591,447.35922,1347.9193,11426.149,233,1.9199966,33
1592,443.4292,1381.9441,11426.149,234,1.8949966,32
1593,439.44922,1374.4126,11426.149,235,1.8699967,32
1594,435.41922,1391.7631,11426.149,236,1.8449967,32
1595,431.33923,1389.6537,11426.149,237,1.8199967,32
1596,462.9092,1387.6901,11426.149,238,1.9449967,32
1597,154.09593,1436.3235,11426.149,335,0.45998788,31
1598,146.15593,1434.9841,11426.149,336,0.4349879,31
1599,138.16592,1441.3904,11426.149,337,0.40998793,31
1600,180.82591,1441.21,11426.149,338,0.5349879,31
