Frame,Median Fitness,Mean Fitness,Maximum Fitness,Median Age,Median Health,Population
3385,298206.06,342260.22,1136022.1,12401,24.046936,14
3386,293674.1,340961.4,1136022.1,12406,23.67194,14
3387,295343.88,341112.56,1136022.1,12411,23.796944,14
3388,295152.5,340812.75,1136022.1,12416,23.771948,14
3389,294960.9,340767.97,1136022.1,12421,23.746952,14
3390,294769.03,340884.1,1137397.8,12426,23.721956,14
3391,294576.9,341091.9,1139756.6,12431,23.69696,14
3392,294384.56,340276.2,1144522,12436,23.671965,14
3393,294191.94,340499.44,1146884.1,12441,23.646969,14
3394,293999.06,317641.7,1149247.5,12446,23.621973,15
3395,295673.6,317801.9,1149247.5,12451,23.746977,15
3396,297349.4,339894.5,1149247.5,12456,23.87198,14
3397,299026.44,340175.75,1149247.5,12461,23.996984,14
3398,298834.8,340411.2,1149247.5,12466,23.971989,14
3399,298642.94,340787.56,1149247.5,12471,23.946993,14
3400,298450.84,318783.53,1149247.5,12476,23.921997,15
3401,298258.47,318406,1150550,12481,23.897001,15
3402,298065.88,318753.66,1150550,12486,23.872005,15
3403,299746.66,319703.22,1152875,12491,23.99701,15
3404,301428.7,319370.28,1152875,12496,24.122013,15
3405,301236.8,318991.97,1155202,12501,24.097017,15
3406,301044.7,341750.94,1155202,12506,24.072021,14
3407,300852.34,342674.6,1155202,12511,24.047026,14
3408,107896.32,369830.3,1156681.9,12793,8.434012,13
3409,107618.53,369791.47,1156681.9,12798,8.409012,13
3410,109260.94,370211.03,1159012.6,12803,8.534011,13
3411,110904.6,370944.5,1161388.5,12808,8.65901,13
3412,110627.56,370203.16,1161388.5,12813,8.634009,13
3413,110350.27,370999.28,1161388.5,12818,8.609009,13
3414,111996.18,371623.84,1161388.5,12823,8.734008,13
3415,113643.34,372200.66,1161388.5,12828,8.859007,13
3416,115291.75,372475.88,1162785.9,12833,8.984006,13
3417,115015.71,372268.53,1165166,12838,8.959005,13
3418,114739.42,402971.6,1165166,12843,8.934005,12
3419,118317.27,403351.4,1165166,12848,9.209003,12
3420,118041.99,403776.47,1165166,12853,9.184003,12
3421,111337.45,402806.53,1165166,12858,8.659002,12
3422,111059.164,403066.97,1165166,12863,8.634002,12
3423,112710.82,403395.12,1165166,12868,8.759001,12
3424,112432.78,403813.12,1165166,12873,8.734,12
3425,112154.5,404071.53,1165166,12878,8.709,12
3426,111875.96,372874.03,1165166,12883,8.683999,13
3427,107086.37,374068.28,1165166,12888,8.308998,13
3428,106805.58,374435.62,1165166,12893,8.283998,13
3429,106524.54,375060,1165166,12898,8.258997,13
3430,106243.26,375503.44,1165166,12903,8.233996,13
3431,107897.914,376285.7,1166970.6,12908,8.358995,13
3432,101160.375,375267.44,1166970.6,12913,7.833995,13
3433,100876.586,376412.16,1169314.1,12918,7.8089943,13
3434,303783.9,349373.22,1169314.1,12646,24.022135,14
3435,303587.8,349400.34,1169314.1,12651,23.997139,14
3436,303391.44,350179.84,1169314.1,12656,23.972143,14
3437,305093.97,350690.84,1173194.1,12661,24.097147,14
3438,304897.88,350999.5,1175588.2,12666,24.072151,14
3439,308502.78,351483.7,1175588.2,12671,24.347155,14
3440,308307.7,352054.28,1175588.2,12676,24.322159,14
3441,310014.47,352334.66,1180336.1,12681,24.447163,14
3442,104144.6,379333.38,1180336.1,12963,8.033989,13
3443,97376.56,409992.38,1185134.1,12968,7.5089884,12
3444,97089.77,410854.53,1185134.1,12973,7.483988,12
3445,96802.734,411305.84,1185134.1,12978,7.458987,12
3446,96515.445,411995.22,1185134.1,12983,7.4339867,12
3447,98176.11,413242.97,1185134.1,12988,7.558986,12
3448,97889.08,413630.72,1185134.1,12993,7.5339856,12
3449,99551.49,413884.1,1185134.1,12998,7.658985,12
3450,103165.6,414629.1,1185134.1,13003,7.9339848,12
3451,102880.06,415482,1185134.1,13008,7.908984,12
3452,597211.5,453504.62,1185134.1,14754,40.47794,11
3453,597044.9,498225.66,1185134.1,14759,40.452934,10
3454,601307.2,498612.06,1185134.1,14764,40.727932,10
3455,593757,498653.7,1185134.1,14769,40.202927,10
3456,593588.6,498699.8,1185134.1,14774,40.17792,10
3457,595636.8,498921.5,1185134.1,14779,40.302917,10
3458,595468.6,498999.94,1185134.1,14784,40.277912,10
3459,599737,500244.34,1185134.1,14789,40.55291,10
3460,592172.8,500541.25,1185134.1,14794,40.027905,10
3461,594222.75,500663.06,1185134.1,14799,40.1529,10
3462,596274,501623,1185134.1,14804,40.277897,10
3463,596105.06,501040.84,1185134.1,14809,40.25289,10
3464,598158,456880.4,1185134.1,14814,40.377888,11
3465,600212.25,457827.72,1185134.1,14819,40.502884,11
3466,600044.06,458777.22,1185134.1,14824,40.47788,11
3467,602100,460348.78,1185134.1,14829,40.602875,11
3468,601932.1,460080.53,1185134.1,14834,40.57787,11
3469,603989.8,459744.38,1185134.1,14839,40.702866,11
3470,603822.2,459919.03,1185134.1,14844,40.67786,11
3471,603654.25,459447.8,1185134.1,14849,40.652855,11
3472,605714.2,458895.78,1185134.1,14854,40.77785,11
3473,117523.734,420749.78,1185134.1,13118,8.958967,12
3474,119208.89,421158.25,1185134.1,13123,9.083966,12
3475,112362.1,421227.12,1185134.1,13128,8.558966,12
3476,594630.3,459357.4,1185134.1,14874,39.977833,11
3477,596690,459351.3,1185134.1,14879,40.10283,11
3478,113476.18,420794.88,1185134.1,13143,8.633964,12
3479,113190.65,421584.66,1185134.1,13148,8.608963,12
3480,114877.805,422841.97,1185134.1,13153,8.733962,12
3481,114592.516,421730.4,1185134.1,13158,8.7089615,12
3482,118255.87,423077.16,1185134.1,13163,8.98396,12
3483,117971.58,423541.72,1185134.1,13168,8.95896,12
3484,119662.984,423163.22,1185134.1,13173,9.083959,12
3485,119378.95,423835.88,1185134.1,13178,9.058958,12
3486,610806.4,460873.3,1185134.1,14924,40.92779,11
3487,610637.7,462204.38,1185134.1,14929,40.902786,11
3488,610468.75,462996.88,1185134.1,14934,40.87778,11
3489,612540.5,463208.8,1185134.1,14939,41.002777,11
3490,612371.8,463993.97,1185134.1,14944,40.97777,11
3491,614445.25,464693.97,1185134.1,14949,41.102768,11
3492,606799.9,464733.8,1185134.1,14954,40.577763,11
3493,608872.56,464371.03,1185134.1,14959,40.70276,11
3494,111522.14,426471.53,1185134.1,13223,8.433951,12
3495,113217.8,427358,1185134.1,13228,8.55895,12
3496,112929.76,428256.28,1185134.1,13233,8.53395,12
3497,112641.47,428417.88,1185134.1,13238,8.508949,12
3498,112352.93,427604.72,1185134.1,13243,8.483949,12
3499,114051.34,428635.53,1185134.1,13248,8.608948,12
3500,107136.555,427672.25,1185134.1,13253,8.083947,12
3501,611250.1,466187.4,1185134.1,14999,40.752724,11
3502,611078.7,466925.38,1185134.1,15004,40.72772,11
3503,610907,467466.12,1185134.1,15009,40.702713,11
3504,612987.25,467982.9,1185134.1,15014,40.82771,11
3505,612815.8,467945.8,1185134.1,15019,40.802704,11
3506,614897.75,468398.47,1185134.1,15024,40.9277,11
3507,614726.6,467926,1185134.1,15029,40.902695,11
3508,614555.2,467567.22,1185134.1,15034,40.87769,11
3509,618895.25,468776,1185134.1,15039,41.152687,11
3510,618724.9,468278.6,1185134.1,15044,41.12768,11
3511,623068.94,468471.78,1185134.1,15049,41.40268,11
3512,622899.5,469414.03,1185134.1,15054,41.377674,11
3513,622729.8,468678.12,1185134.1,15059,41.35267,11
3514,622559.94,469213.03,1185134.1,15064,41.327663,11
3515,624650.1,470296.7,1185134.1,15069,41.45266,11
3516,624480.44,471454.28,1185134.1,15074,41.427654,11
3517,624310.56,471161.28,1185134.1,15079,41.40265,11
3518,626403,472084.78,1185134.1,15084,41.527645,11
3519,628496.7,471890.62,1185134.1,15089,41.65264,11
3520,628327.56,472967.62,1185134.1,15094,41.627636,11
3521,628158.1,472196.78,1185134.1,15099,41.60263,11
3522,630254.06,471978.22,1185134.1,15104,41.727627,11
3523,630084.94,472308.97,1185134.1,15109,41.70262,11
3524,632182.6,472836,1185134.1,15114,41.827618,11
3525,632013.7,474034.53,1185134.1,15119,41.802612,11
3526,631844.5,474353.12,1185134.1,15124,41.777607,11
3527,78439.39,435467.22,1185134.1,13388,5.8589325,12
3528,78133.85,435620.22,1185134.1,13393,5.833932,12
3529,77828.06,435402.88,1185134.1,13398,5.8089314,12
3530,72830.98,435289.9,1185134.1,13403,5.433931,12
3531,72522.94,403150.88,1185134.1,13408,5.4089303,13
3532,72214.65,403425.84,1185134.1,13413,5.3839297,13
3533,71906.11,403522.7,1185134.1,13418,5.358929,13
3534,73610.77,404493.5,1185134.1,13423,5.4839287,13
3535,73302.484,404910.47,1185134.1,13428,5.458928,13
3536,72993.945,405098.94,1185134.1,13433,5.4339275,13
3537,72685.164,403436.62,1185134.1,13438,5.408927,13
3538,72376.125,403892.94,1185134.1,13443,5.3839264,13
3539,74084.04,404256.44,1185134.1,13448,5.508926,13
3540,73775.25,404274.22,1185134.1,13453,5.4839253,13
3541,73466.21,438410.03,1185134.1,13458,5.458925,12
3542,73156.92,438461.84,1185134.1,13463,5.433924,12
3543,76887.79,439243.25,1185134.1,13468,5.708924,12
3544,78600.445,439394.75,1185134.1,13473,5.8339233,12
3545,78292.664,439158.28,1185134.1,13478,5.808923,12
3546,77984.625,438730.03,1185134.1,13483,5.783922,12
3547,77676.336,439414.9,1185134.1,13488,5.7589216,12
3548,649387.56,479870.12,1185134.1,15234,42.627514,11
3549,651505.5,480128.7,1185134.1,15239,42.75251,11
3550,78775.42,440998.12,1185134.1,13503,5.83392,12
3551,78466.88,441104,1185134.1,13508,5.8089194,12
3552,78158.09,441594.22,1185134.1,13513,5.783919,12
3553,79876.76,442423,1185134.1,13518,5.9089184,12
3554,79568.22,442035.38,1185134.1,13523,5.883918,12
3555,79259.43,441993.47,1185134.1,13528,5.858917,12
3556,78950.39,442555.16,1185134.1,13533,5.8339167,12
3557,78641.11,409120.88,1185134.1,13538,5.808916,13
3558,78331.57,410187.44,1185134.1,13543,5.7839155,13
3559,78021.78,410644.88,1185134.1,13548,5.758915,13
3560,79744.695,411364.16,1185134.1,13553,5.8839145,13
3561,79435.16,411631.94,1185134.1,13558,5.858914,13
3562,79125.37,411865.28,1185134.1,13563,5.8339133,13
3563,80850.53,412675.22,1185134.1,13568,5.958913,13
3564,80540.99,413320.06,1185134.1,13573,5.9339123,13
3565,80231.2,411143.8,1185134.1,13578,5.9089117,13
3566,79921.164,410084,1185134.1,13583,5.883911,13
3567,79610.875,444968.1,1185134.1,13588,5.8589106,12
3568,675883.25,485108.12,1185134.1,15334,44.077427,11
3569,678020.94,485538.38,1185134.1,15339,44.202423,11
3570,680159.94,486553.62,1185134.1,15344,44.32742,11
3571,679997.75,487748.5,1185134.1,15349,44.302414,11
3572,682138.44,486889.9,1185134.1,15354,44.42741,11
3573,681976.56,486692.8,1185134.1,15359,44.402405,11
3574,681814.4,487246.8,1185134.1,15364,44.3774,11
3575,683957.3,487646.6,1185134.1,15369,44.502396,11
3576,683795.4,487378.72,1185649.4,15374,44.47739,11
3577,683633.25,487648.12,1185649.4,15379,44.452385,11
3578,675778.8,487277.5,1185649.4,15384,43.92738,11
3579,677922,487983.3,1185649.4,15389,44.052376,11
3580,677757.3,488743.38,1185649.4,15394,44.02737,11
3581,679902.3,489812.4,1185649.4,15399,44.152367,11
3582,67411.91,449353.16,1185649.4,13663,4.9339023,12
3583,679573.2,489974.38,1185649.4,15409,44.102356,11
3584,681720.4,490941.7,1185649.4,15414,44.227352,11
3585,681556,491737.4,1185649.4,15419,44.202347,11
3586,681391.3,493154.6,1185649.4,15424,44.17734,11
3587,683540.75,492918.7,1185649.4,15429,44.302338,11
3588,675659.4,493193,1185649.4,15434,43.777332,11
3589,67242.086,451232.88,1185649.4,13698,4.9088984,12
3590,66924.055,451706.25,1185649.4,13703,4.883898,12
3591,66605.766,451801.34,1185649.4,13708,4.858897,12
3592,68344.18,452234.84,1185649.4,13713,4.9838967,12
3593,61167.137,451914.16,1186911.5,13718,4.458896,12
3594,60846.348,417586.94,1186911.5,13723,4.4338956,13
3595,62584.51,417146.03,1186911.5,13728,4.558895,13
3596,62263.973,417600.34,1189236.2,13733,4.5338945,13
3597,61943.184,418463.5,1191717.6,13738,4.508894,13
3598,61622.15,419062.3,1191717.6,13743,4.4838934,13
3599,61300.86,419305.44,1191717.6,13748,4.458893,13
3600,60979.32,419093.8,1194046.8,13753,4.4338923,13
3601,60657.53,418520.22,1194046.8,13758,4.4088917,13
3602,60335.492,418338.78,1196455.1,13763,4.383891,13
3603,53129.203,417960.3,1196455.1,13768,3.8588905,13
3604,403838.34,388247.34,1198865.4,13496,29.922817,14
3605,405675.62,388819.4,1201353.8,13501,30.047821,14
3606,405488.28,389250.5,1201353.8,13506,30.022825,14
3607,405300.7,390526.6,1203767.9,13511,29.99783,14
3608,407140.22,390298.7,1203767.9,13516,30.122833,14
3609,408981,390856.16,1203767.9,13521,30.247837,14
3610,408794.16,391659.97,1203767.9,13526,30.222841,14
3611,410636.7,391835.94,1206032.4,13531,30.347845,14
3612,410450.1,392421.66,1206032.4,13536,30.32285,14
3613,410263.22,393549.94,1208451,13541,30.297853,14
3614,412108.03,367531.7,1210946.9,13546,30.422857,15
3615,413954.06,367466.62,1213444,13551,30.547861,15
3616,413767.97,367508.62,1215942.4,13556,30.522865,15
3617,413581.6,367348.38,1215942.4,13561,30.49787,15
3618,415429.9,367259.06,1215942.4,13566,30.622873,15
3619,415243.78,368006.12,1218294.1,13571,30.597878,15
3620,52.500546,345682.88,1218294.1,350,0.15000156,16
3621,44.37556,345909.8,1220722.1,355,0.12500158,16
3622,90.00058,326071.62,1225803.6,360,0.2500016,17
3623,82.125595,326513.5,1228309.2,365,0.22500163,17
3624,74.00061,326056.03,1228309.2,370,0.20000166,17
3625,65.62563,326543.2,1230744.2,375,0.17500168,17
3626,57.00065,326871,1230744.2,380,0.1500017,17
3627,48.125664,327378.25,1235762.9,385,0.12500173,17
3628,39.000668,327983.6,1235762.9,390,0.100001715,17
3629,29.625671,328186.62,1235762.9,395,0.0750017,17
3630,20.000679,328704,1235762.9,400,0.0500017,17
3631,10.12569,328890.2,1235762.9,405,0.025001705,17
3632,7.00E-04,329339.06,1235762.9,410,1.71E-06,17
3633,109.155685,349828.94,1235762.9,383,0.28500178,16
3634,100.8807,349876.53,1235762.9,388,0.2600018,16
3635,92.35572,350261.75,1235762.9,393,0.23500183,16
3636,143.28075,350056.44,1235762.9,398,0.36000186,16
3637,195.45578,350444.5,1237629.5,403,0.48500192,16
3638,187.68079,350363.84,1237629.5,408,0.46000195,16
3639,179.6558,349891.53,1237629.5,413,0.43500197,16
3640,429740.44,373143.1,1237629.5,13676,31.422962,15
3641,429555.56,373837.38,1239928.6,13681,31.397966,15
3642,429370.47,374593.62,1239928.6,13686,31.37297,15
3643,429185.12,374304.03,1242375.6,13691,31.347975,15
3644,431053.9,375147.78,1242375.6,13696,31.472979,15
3645,430868.8,375029.1,1242375.6,13701,31.447983,15
3646,183.68094,351532.62,1244752.1,448,0.4100021,16
3647,174.40598,351251.2,1244752.1,453,0.38500214,16
3648,164.881,351588.94,1244752.1,458,0.36000216,16
3649,155.10602,352254.34,1244752.1,463,0.33500218,16
3650,145.08104,353046.53,1244752.1,468,0.3100022,16
3651,134.80606,353912.56,1246118.4,473,0.28500223,16
3652,124.281075,334448.88,1248645,478,0.26000226,17
3653,113.5061,334780.22,1248645,483,0.23500228,17
3654,102.481125,335588.5,1256303.9,488,0.2100023,17
3655,91.20615,336012.84,1256303.9,493,0.18500233,17
3656,154.38118,357585.72,1258764.2,498,0.31000236,16
3657,143.3562,358098.3,1261297.1,503,0.28500238,16
3658,442893.62,409424.94,1261297.1,13766,32.173008,14
3659,442710.16,410054.53,1266366.8,13771,32.148003,14
3660,444592.84,410397.7,1268903.4,13776,32.273,14
3661,446476.78,411157.7,1268903.4,13781,32.397995,14
3662,446294.03,412319.25,1273980.5,13786,32.37299,14
3663,450248.4,413589.4,1279129.4,13791,32.647987,14
3664,450066.66,414893.47,1281671.9,13796,32.622982,14
3665,451954.84,415467.3,1281671.9,13801,32.74798,14
3666,54696.355,448248.44,1284149.6,14083,3.8838568,13
3667,56476.766,449301.72,1286695,14088,4.0088563,13
3668,58258.43,448846.34,1289241.8,14093,4.133856,13
3669,57926.64,449536.44,1289241.8,14098,4.1088552,13
3670,57594.6,450105.72,1291725,14103,4.0838547,13
3671,59378.516,451344.16,1294274.8,14108,4.208854,13
3672,59046.727,452357.66,1294274.8,14113,4.1838536,13
3673,58714.688,452310,1296761.8,14118,4.158853,13
3674,58382.4,450470.8,1296761.8,14123,4.1338525,13
3675,60169.062,451097.84,1296761.8,14128,4.258852,13
3676,61956.973,450388.56,1296761.8,14133,4.3838515,13
3677,61625.434,488461.62,1299122.9,14138,4.358851,12
3678,63415.098,488954.34,1301678.2,14143,4.4838505,12
3679,63083.81,452215.97,1301678.2,14148,4.45885,13
3680,64875.223,453043.66,1304171.6,14153,4.5838494,13
3681,66667.88,454053.56,1306730,14158,4.708849,13
3682,66337.34,455108.8,1311912.5,14163,4.6838484,13
3683,68131.76,455779.47,1314474.1,14168,4.808848,13
3684,62840.918,455378.47,1314474.1,14173,4.4338474,13
3685,62508.63,456251.72,1314474.1,14178,4.408847,13
3686,64303.543,455868.34,1314474.1,14183,4.5338464,13
3687,66099.7,456062.53,1314474.1,14188,4.658846,13
3688,65768.164,456545.3,1314474.1,14193,4.6338453,13
3689,67566.08,456785.66,1314474.1,14198,4.758845,13
3690,67234.79,457289.5,1315792,14203,4.7338443,13
3691,66903.25,457959.28,1315792,14208,4.7088437,13
3692,66571.46,496839.62,1318296.9,14213,4.683843,12
3693,68372.125,497541.53,1318296.9,14218,4.8088427,12
3694,68040.586,498239,1320803.6,14223,4.783842,12
3695,71977.2,498758.34,1320803.6,14228,5.0588417,12
3696,71646.664,499453.62,1320803.6,14233,5.033841,12
3697,73451.57,500801.84,1325884.6,14238,5.1588407,12
3698,75257.734,502138.22,1328458,14243,5.28384,12
3699,74927.945,502992.12,1331032.8,14248,5.2588396,12
3700,78873.81,502992.22,1336244.9,14253,5.533839,12
3701,78545.02,502133.66,1336244.9,14258,5.5088387,12
3702,78215.984,502071.47,1336244.9,14263,5.483838,12
3703,77886.695,502366.4,1336244.9,14268,5.4588375,12
3704,79698.11,503139.16,1336244.9,14273,5.583837,12
3705,79369.07,504289.9,1336244.9,14278,5.5588365,12
3706,83324.68,505404.66,1337647.1,14283,5.833836,12
3707,82996.64,504763.22,1337647.1,14288,5.8088355,12
3708,82668.35,505070.34,1337647.1,14293,5.783835,12
3709,445136.44,433560.22,1337647.1,14021,31.747839,14
3710,437931.6,433064.84,1337647.1,14026,31.222843,14
3711,437737,404771.7,1339988.6,14031,31.197847,15
3712,437542.16,405517.84,1342573.4,14036,31.172852,15
3713,231.10602,380069.44,1342573.4,497,0.46500206,16
3714,220.88104,380747.2,1345099.6,502,0.44000208,16
3715,210.40607,381304.88,1350334.9,507,0.4150021,16
3716,199.68109,382002.97,1350334.9,512,0.39000213,16
3717,188.70612,381898.8,1350334.9,517,0.36500216,16
3718,255.78113,382738.25,1350334.9,522,0.49000216,16
3719,245.05615,383462.97,1352749.5,527,0.46500218,16
3720,234.08118,384268.3,1352749.5,532,0.4400022,16
3721,222.8562,383651.97,1352749.5,537,0.41500223,16
3722,211.38123,360390.28,1355225,542,0.39000225,17
3723,199.65625,360904.7,1355225,547,0.36500227,17
3724,187.68127,360149.25,1357761.2,552,0.3400023,17
3725,259.0063,359948.25,1357761.2,557,0.46500233,17
3726,247.28133,360448.8,1357761.2,562,0.44000235,17
3727,235.30635,360832.34,1357761.2,567,0.41500238,17
3728,223.08138,361050.1,1357761.2,572,0.3900024,17
3729,210.6064,361439.4,1357761.2,577,0.36500242,17
3730,197.88142,362485.7,1357761.2,582,0.34000245,17
3731,452162.66,411598.44,1357761.2,14131,31.997923,15
3732,456210.1,412647.56,1357761.2,14136,32.272926,15
3733,456017.84,412599.6,1357761.2,14141,32.24792,15
3734,144.48154,387513.22,1358051.5,602,0.24000254,16
3735,130.50656,388194.56,1360653.1,607,0.21500257,16
3736,208.08159,387857.72,1360653.1,612,0.3400026,16
3737,194.35661,365963.38,1363196.2,617,0.31500262,17
3738,180.38164,366256.88,1365800.9,622,0.29000264,17
3739,260.20667,367244.47,1365800.9,627,0.41500267,17
3740,341.2817,367603.84,1365800.9,632,0.5400027,17
3741,328.05673,390833.2,1368288.4,637,0.5150027,16
3742,314.58176,367320.97,1368288.4,642,0.49000275,17
3743,300.85678,367453.56,1370837.5,647,0.46500278,17
3744,179.89513,347403.6,1370837.5,179,1.0050007,18
3745,180.32013,348456.72,1373388.6,184,0.98000073,18
3746,180.49515,348954.75,1378671,189,0.95500076,18
3747,36.48017,313600.38,1378671,192,0.19000089,20
3748,32.50518,299333.44,1378671,197,0.16500092,21
3749,28.28019,314737.25,1380278.9,202,0.14000094,20
3750,23.805197,315061.56,1382894.5,207,0.11500095,20
3751,19.080198,315421.03,1385511.5,212,0.090000935,20
3752,14.1052,315475.53,1388129.6,217,0.06500092,20
3753,8.880206,316123.3,1388129.6,222,0.040000927,20
3754,3.4052114,316685.56,1390693,227,0.015000931,20
3755,241.02022,333550.25,1390693,234,1.0300009,19
3756,240.19522,334009.88,1393258.4,239,1.005001,19
3757,239.12024,334725.72,1393258.4,244,0.980001,19
3758,237.79524,335006.9,1401185.2,249,0.955001,19
3759,236.22026,335298.78,1401185.2,254,0.930001,19
3760,234.39526,335528.1,1403757.5,259,0.90500104,19
3761,271.9203,336165.1,1403757.5,264,1.030001,19
3762,310.69528,336537.7,1403757.5,269,1.155001,19
3763,309.6203,336858.16,1403757.5,274,1.1300011,19
3764,308.29532,337121.78,1403757.5,279,1.1050011,19
3765,306.7203,337316.8,1403757.5,284,1.0800011,19
3766,304.89532,337494.56,1403757.5,289,1.0550011,19
3767,145.22032,321205.03,1403757.5,274,0.53000116,20
3768,182.74533,321208.72,1403757.5,279,0.65500116,20
3769,178.92033,321241.66,1403757.5,284,0.6300012,20
3770,174.84535,321701,1404998,289,0.6050012,20
3771,170.52037,321398.5,1407631.4,294,0.58000124,20
3772,165.94537,322193.7,1410266.1,299,0.55500126,20
3773,161.12039,322067.44,1412902,304,0.5300013,20
3774,156.04541,322079.03,1412902,309,0.5050013,20
3775,197.8204,322502.78,1412902,314,0.6300013,20
3776,192.99542,321676.97,1412902,319,0.60500133,20
3777,187.92044,321491.88,1412902,324,0.58000135,20
3778,182.59546,321415.03,1412902,329,0.5550014,20
3779,177.02046,322220.62,1412902,334,0.5300014,20
3780,171.19548,322549.7,1412902,339,0.5050014,20
3781,165.1205,322477.88,1412902,344,0.48000145,20
3782,158.79552,323407.97,1412902,349,0.45500147,20
3783,152.22054,323500.56,1412902,354,0.4300015,20
3784,145.39555,324017.8,1412902,359,0.40500152,20
3785,192.92055,324827.3,1412902,364,0.5300015,20
3786,186.34557,324256.44,1412902,369,0.50500154,20
3787,179.52058,323854.66,1412902,374,0.48000157,20
3788,172.4456,323079.9,1412902,379,0.4550016,20
3789,165.12062,324208.06,1412902,384,0.43000162,20
3790,157.54564,324548.1,1412902,389,0.40500164,20
3791,149.72066,324371.7,1412902,394,0.38000166,20
3792,141.64568,324610.94,1412902,399,0.3550017,20
3793,133.3207,325300.4,1412902,404,0.3300017,20
3794,195.19574,362212.06,1412902,429,0.45500174,18
3795,186.62077,362040.72,1412902,434,0.43000177,18
3796,177.79579,362374.78,1412902,439,0.4050018,18
3797,168.72081,362414.38,1412902,444,0.3800018,18
3798,159.39583,363898.4,1413269.1,449,0.35500184,18
3799,149.82085,363847.1,1413269.1,454,0.33000186,18
3800,139.99586,364356.47,1415859.5,459,0.30500188,18
3801,129.92088,365246.03,1418511.4,464,0.2800019,18
3802,178.9838,387088.75,1418511.4,942,0.19000402,17
3803,156.25883,387378.8,1421105.5,947,0.16500404,17
3804,133.28387,388323.8,1421105.5,952,0.14000407,17
3805,110.0589,388974,1426416.6,957,0.11500408,17
3806,86.58391,389320.53,1426416.6,962,0.090004064,17
3807,62.858917,389829.53,1426416.6,967,0.06500405,17
3808,184.68394,413947.62,1426416.6,972,0.19000407,16
3809,161.209,414315.88,1426416.6,977,0.16500409,16
3810,137.48404,415059.62,1426416.6,982,0.14000411,16
3811,113.50907,390394.9,1426416.6,987,0.11500412,17
3812,89.28407,390909.2,1426416.6,992,0.09000411,17
3813,64.80908,414560.8,1426416.6,997,0.065004095,16
3814,40.08411,415145.25,1426416.6,1002,0.0400041,16
3815,15.109134,415498.9,1426416.6,1007,0.015004105,16
3816,29.646172,416497.03,1426416.6,539,0.055002175,16
3817,16.321186,416637.7,1426416.6,544,0.03000218,16
3818,2.7461984,417379.34,1426416.6,549,0.005002183,16
3819,72.02122,416924.56,1426416.6,554,0.1300022,16
3820,493726.84,444272.8,1426416.6,14576,33.87259,15
3821,45.12123,415837.38,1426416.6,564,0.08000218,16
3822,31.296238,415798.12,1426416.6,569,0.055002175,16
3823,17.221252,414792.94,1426416.6,574,0.03000218,16
3824,2.8962638,415340.56,1426416.6,579,0.005002183,16
3825,477417.2,442398.28,1426416.6,14601,32.697567,15
3826,477215.44,442951.62,1426416.6,14606,32.67256,15
3827,45.92131,416186.06,1426416.6,574,0.080002286,16
3828,483388.47,442538.66,1426416.6,14616,33.072556,15
3829,475877.72,442843.44,1426769.9,14621,32.54755,15
3830,475674.75,443070,1429439.9,14626,32.522545,15
3831,477666.2,475728.5,1429439.9,14631,32.64754,14
3832,477463.44,475821.44,1429439.9,14636,32.622536,14
3833,481652.78,475222.5,1429439.9,14641,32.897533,14
3834,481451.03,475848.84,1431921.8,14646,32.872528,14
3835,473923.56,475766.7,1434595.8,14651,32.347523,14
3836,473718.8,475695.34,1434595.8,14656,32.322517,14
3837,473513.8,476023.4,1434595.8,14661,32.297512,14
3838,477708.44,445005.56,1434595.8,14666,32.57251,15
3839,479705.12,444303.1,1434595.8,14671,32.697506,15
3840,474365.03,443954.94,1434595.8,14676,32.322502,15
3841,459478.7,443950.53,1434595.8,14681,31.297506,15
3842,459268.1,443533.66,1434595.8,14686,31.27251,15
3843,461260.88,443545.9,1434595.8,14691,31.397514,15
3844,104.2207,415390.84,1434934,386,0.27000183,16
3845,95.79572,415671.44,1437613.9,391,0.24500185,16
3846,146.52075,415659.28,1440295.1,396,0.37000188,16
3847,138.34576,416741.06,1442977.5,401,0.3450019,16
3848,129.92078,417627,1445661.2,406,0.32000193,16
3849,121.245804,418338.72,1448346.1,411,0.29500195,16
3850,112.32082,417729.5,1448346.1,416,0.27000198,16
3851,103.14584,417874.62,1448346.1,421,0.245002,16
3852,93.72086,418774.7,1448346.1,426,0.22000203,16
3853,84.04588,419653.8,1448346.1,431,0.19500205,16
3854,139.5209,419960.88,1448346.1,436,0.32000208,16
3855,130.09593,421188.56,1448884.6,441,0.2950021,16
3856,469573.8,450114.5,1451574.1,14756,31.822567,15
3857,471578.1,450842.62,1457018.8,14761,31.94757,15
3858,100.32099,423806.22,1459711.5,456,0.22000217,16
3859,89.89601,400524.56,1462405.5,461,0.1950022,17
3860,79.22104,399848.28,1462405.5,466,0.17000222,17
3861,68.29606,401300.12,1467797.1,471,0.14500225,17
3862,57.12108,401784.75,1473252.5,476,0.12000226,17
3863,45.696083,402264.8,1473252.5,481,0.09500225,17
3864,34.021088,403293.12,1475893.9,486,0.070002235,17
3865,22.096098,403940.62,1478595.4,491,0.045002237,17
3866,9.921112,404238.4,1481298.1,496,0.020002242,17
3867,136.32034,429333.84,1481298.1,284,0.4800012,16
3868,131.49536,429631.9,1483945,289,0.45500124,16
3869,126.42037,430166.28,1486650.6,294,0.43000126,16
3870,165.94537,430502.72,1486650.6,299,0.55500126,16
